"site_id","monitoring_id","date_time_out","net_type","amount_nets","species","scientific_name","species_name","maori_name","native/nonnative","taonga","amount","sex","length_mm","weight_g","soft_shelled","berried","youngs","cups","mL","notes"
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",41,41,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,110,13,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,110,9,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,50,1,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",6,NA,NA,6,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,75,3,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,83,4,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,50,1,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,83,5,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,75,3,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,50,1,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,55,1,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,588,NA,NA,NA,2.5,591.47,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,50,1,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,50,1,NA,NA,NA,NA,NA,NA
7,"7_2",2025-07-18 12:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,242,NA,NA,NA,1,236.588,NA
8,"8_2",2025-07-18 12:30:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",11,NA,NA,22,NA,NA,NA,NA,NA,NA
8,"8_2",2025-07-18 12:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,155,35,NA,NA,NA,NA,NA,NA
8,"8_2",2025-07-18 12:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,557,NA,NA,NA,2.5,591.47,NA
8,"8_2",2025-07-18 12:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,169,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",38,32,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",40,41,1,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",29,18,NA,1,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",28,19,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",21,8,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,19,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",21,6,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",17,NA,NA,17,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Trout","Oncorhynchus mykiss","Rainbow_trout","Rainbow_trout","Nonnative","No",1,NA,255,176,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,173,64,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,154,33,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",36,34,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",35,35,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",35,35,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",27,16,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",39,45,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",23,11,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",28,19,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",22,8,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",24,8,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",21,21,1,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",23,10,1,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",35,33,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",21,9,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",25,11,1,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,12,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",41,50,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",30,20,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",18,5,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",23,10,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",27,16,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",19,6,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",32,25,NA,1,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",21,6,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",30,19,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",17,4,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",26,15,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",20,6,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",16,5,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,105,16,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",5,NA,NA,5,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",15,4,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,106,14,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,559,NA,NA,NA,2.5,591.47,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,272,NA,NA,NA,1.5,354.882,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,170,12,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,105,10,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",31,23,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",22,8,1,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",19,6,1,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",20,6,1,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",24,10,1,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",18,3,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",15,4,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",23,8,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",25,10,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",25,11,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",20,7,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",19,6,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",14,3,NA,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",21,6,1,NA,NA,NA,NA,NA
9,"9_2",2025-07-17 08:49:59.995,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,409,NA,NA,NA,2,473.176,NA
10,"10_2",2025-07-17 09:40:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",41,48,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",40,51,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",38,41,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",33,28,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",23,15,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",33,24,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Box",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",22,16,NA,1,NA,NA,NA,"Just 2 eggs"
10,"10_2",2025-07-17 09:40:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",3,NA,NA,6,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",41,47,NA,1,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",27,17,1,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",18,5,NA,1,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",29,19,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",25,15,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",15,5,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",23,18,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",25,12,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",15,2,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",13,4,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",21,9,1,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",20,6,1,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",5,NA,NA,5,NA,NA,NA,NA,NA,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,439,NA,NA,NA,2,473.176,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,139,NA,NA,NA,0.5,118.294,NA
10,"10_2",2025-07-17 09:40:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,330,595,NA,NA,NA,NA,NA,NA
11,"11_2",2025-08-01 14:00:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",2,NA,NA,2,NA,NA,NA,NA,NA,NA
11,"11_2",2025-08-01 14:00:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",5,NA,NA,100,NA,NA,NA,NA,NA,NA
11,"11_2",2025-08-01 14:00:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,74,NA,NA,NA,0.25,59.147,NA
11,"11_2",2025-08-01 14:00:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",3,NA,NA,56,NA,NA,NA,NA,NA,NA
11,"11_2",2025-08-01 14:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,513,NA,NA,NA,2.5,591.47,NA
11,"11_2",2025-08-01 14:00:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,124,NA,NA,NA,0.75,177.441,NA
11,"11_2",2025-08-01 14:00:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,"F",180,70,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",12,NA,NA,15,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",5,NA,NA,200,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",6,NA,NA,77,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",3,NA,NA,39,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,554,NA,NA,NA,2.5,591.47,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,608,NA,NA,NA,2.5,591.47,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,538,NA,NA,NA,2.5,591.47,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,530,NA,NA,NA,2.5,591.47,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,525,NA,NA,NA,2.5,591.47,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,571,NA,NA,NA,2.5,591.47,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",8,NA,NA,74,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,177,NA,NA,NA,1,236.588,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",35,31,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"F",23,7,NA,NA,NA,NA,NA,"Blue"
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,320,NA,NA,NA,1.5,354.882,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",3,NA,NA,16,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,577,NA,NA,NA,2.5,591.47,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,544,NA,NA,NA,2.5,591.47,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",3,NA,NA,36,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,NA,19,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Kōaro","Galaxias brevipinnis","Climbing_galaxias","Kōaro","Native","Yes",1,NA,NA,8,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,508,NA,NA,NA,2.5,591.47,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,146,NA,NA,NA,1,236.588,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,210,128,NA,NA,NA,NA,NA,NA
12,"12_2",2025-08-01 13:30:00,"Fyke",2,"Catfish","Ameiurus nebulosus","Catfish","Catfish","Nonnative","No",1,NA,210,128,NA,NA,NA,NA,NA,NA
13,"13_2",2025-08-01 10:50:00,"Box",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",14,NA,NA,22,NA,NA,NA,NA,NA,NA
13,"13_2",2025-08-01 10:50:00,"Fyke",2,"Common_smelt","Retropinna retropinna","Common_smelt","Common_smelt","Native","No",NA,NA,NA,255,NA,NA,NA,1.5,354.882,NA
13,"13_2",2025-08-01 10:50:00,"Fyke",2,"Goldfish","Carassius auratus","Goldfish","Morihana","Nonnative","No",1,NA,90,50,NA,NA,NA,NA,NA,NA
13,"13_2",2025-08-01 10:50:00,"Fyke",2,"Kōura","Paranephrops planifrons","Freshwater_crayfish","Kōura","Native","Yes",1,"M",33,25,NA,NA,NA,NA,NA,NA
13,"13_2",2025-08-01 10:50:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,445,NA,NA,NA,2.5,591.47,NA
13,"13_2",2025-08-01 10:50:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,610,NA,NA,NA,2.5,591.47,NA
13,"13_2",2025-08-01 10:50:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,600,NA,NA,NA,2.5,591.47,NA
13,"13_2",2025-08-01 10:50:00,"Fyke",2,"Bullies","Gobiomorphus cotidianus","Common_bully","Toitoi","Native","No",NA,NA,NA,630,NA,NA,NA,2.5,591.47,NA
